time	V(n001)
3.636739086787801e-07	-2.750922e-16
3.656379424250086e-07	-2.735451e-16
3.672773620695032e-07	-2.726415e-16
3.691694803677420e-07	-2.715055e-16
3.721918826768614e-07	-2.683486e-16
3.797757810971022e-07	-2.488702e-16
3.840184836826512e-07	-2.294479e-16
3.882547452427118e-07	-2.066297e-16
3.934760826140364e-07	-1.785608e-16
3.970052365905918e-07	-1.624562e-16
4.022000292582066e-07	-1.476375e-16
4.045133265238044e-07	-1.442663e-16
4.064821876561552e-07	-1.424581e-16
4.081415552895955e-07	-1.413615e-16
4.100454850320407e-07	-1.399613e-16
4.132629118454123e-07	-1.359578e-16
4.208571317969130e-07	-1.131725e-16
4.250067506032863e-07	-9.167266e-17
4.293570810062779e-07	-6.544985e-17
4.345455548460107e-07	-3.450488e-17
4.377638910980922e-07	-1.829616e-17
4.431186497181959e-07	-1.362503e-18
4.454168847759414e-07	2.380180e-18
4.473694182559332e-07	4.418629e-18
4.490505424277326e-07	5.723648e-18
4.509582555037317e-07	7.445804e-18
4.545508961064433e-07	1.282021e-17
4.621929968434820e-07	4.004083e-17
4.661870834491343e-07	6.345921e-17
4.707624969069551e-07	9.409172e-17
4.759099019236709e-07	1.274627e-16
4.842697373315975e-07	1.616079e-16
4.865331354632911e-07	1.655200e-16
4.884467110570337e-07	1.676980e-16
4.901480247553735e-07	1.692149e-16
4.920403174248852e-07	1.712867e-16
4.958249027639086e-07	1.780721e-16
5.034882549046674e-07	2.098998e-16
5.074008083366625e-07	2.355810e-16
5.121493986314962e-07	2.704850e-16
5.173355300723773e-07	3.066573e-16
5.254742162132445e-07	3.413486e-16
5.276964851588167e-07	3.453891e-16
5.295707035013940e-07	3.477029e-16
5.313204170566893e-07	3.494911e-16
5.332145824914864e-07	3.518862e-16
5.365861769680650e-07	3.587809e-16
5.441334198294958e-07	3.927296e-16
5.481775327451525e-07	4.215988e-16
5.527670641501925e-07	4.582320e-16
5.580707729298229e-07	4.986052e-16
5.662493971693389e-07	5.369763e-16
5.684814897317198e-07	5.415368e-16
5.703731909126521e-07	5.441977e-16
5.721511800417665e-07	5.462860e-16
5.740703702013682e-07	5.490456e-16
5.774474396639605e-07	5.567710e-16
5.850156192328679e-07	5.940943e-16
5.890752202101940e-07	6.256021e-16
5.936670298416396e-07	6.652459e-16
5.990068961401916e-07	7.090639e-16
6.071500658256903e-07	7.501664e-16
6.093781311462012e-07	7.551467e-16
6.112720244034208e-07	7.581144e-16
6.131375003154330e-07	7.606083e-16
6.150624870167143e-07	7.637832e-16
6.184415836352227e-07	7.725469e-16
6.260212487767390e-07	8.138545e-16
6.300943117972824e-07	8.482331e-16
6.347136735500823e-07	8.911572e-16
6.401294473767209e-07	9.385808e-16
6.481709982013091e-07	9.813790e-16
6.503806125192340e-07	9.866663e-16
6.522643891123572e-07	9.899033e-16
6.544576810448608e-07	9.932656e-16
6.565009358590904e-07	9.972963e-16
6.598622092361248e-07	1.007785e-15
6.674966228905054e-07	1.055511e-15
6.716513487676296e-07	1.094227e-15
6.763383631041674e-07	1.140633e-15
6.821781475515414e-07	1.193089e-15
6.874651839655812e-07	1.224867e-15
6.898401169919778e-07	1.232819e-15
6.919742450296861e-07	1.237784e-15
6.938116006435556e-07	1.241071e-15
6.959043613297156e-07	1.244888e-15
6.988623230964652e-07	1.252541e-15
7.062860775956784e-07	1.292872e-15
7.103352709050632e-07	1.329209e-15
7.147218178748034e-07	1.375310e-15
7.197224538930051e-07	1.427733e-15
7.235813565502559e-07	1.462611e-15
7.287354931883781e-07	1.493149e-15
7.311057034250331e-07	1.501164e-15
7.331716905636925e-07	1.506107e-15
7.350053964821040e-07	1.509645e-15
7.370501847497970e-07	1.514018e-15
7.405522764653587e-07	1.525112e-15
7.483015494745956e-07	1.575523e-15
7.524325020420613e-07	1.617660e-15
7.569598689409650e-07	1.668896e-15
7.623286254383678e-07	1.726828e-15
7.705323641629847e-07	1.782556e-15
7.727876964589600e-07	1.789807e-15
7.747322463207599e-07	1.794412e-15
7.769891478739719e-07	1.799185e-15
7.790305521014241e-07	1.804537e-15
7.824286207292613e-07	1.818056e-15
7.901047063305948e-07	1.877018e-15
7.942708972998498e-07	1.924048e-15
7.989669562233223e-07	1.980091e-15
8.048444529609201e-07	2.043610e-15
8.101405509353132e-07	2.082267e-15
8.125082609647629e-07	2.092143e-15
8.146593055752611e-07	2.098588e-15
8.165464943648179e-07	2.103108e-15
8.186691844505270e-07	2.108474e-15
8.220415530778785e-07	2.120731e-15
8.299113555275259e-07	2.177459e-15
8.341957654198786e-07	2.226466e-15
8.385794173153289e-07	2.282091e-15
8.440522617795838e-07	2.348675e-15
8.523057095235417e-07	2.412709e-15
8.545761213275091e-07	2.421296e-15
8.565481079809616e-07	2.426891e-15
8.588296054933702e-07	2.432729e-15
8.609320680194269e-07	2.439311e-15
8.643270937262806e-07	2.455129e-15
8.720381996706591e-07	2.522614e-15
8.762376558463303e-07	2.575932e-15
8.809390250007260e-07	2.638482e-15
8.869447757674322e-07	2.710241e-15
8.922795999766294e-07	2.753152e-15
8.946045469578249e-07	2.763871e-15
8.967466678165971e-07	2.771160e-15
8.986735109332555e-07	2.776602e-15
9.008015469585126e-07	2.783167e-15
9.043248957009513e-07	2.798627e-15
9.121534461549311e-07	2.865025e-15
9.163389711134632e-07	2.919195e-15
9.208748976022532e-07	2.983315e-15
9.263715399569782e-07	3.056698e-15
9.344609945770822e-07	3.124562e-15
9.367081416214556e-07	3.134005e-15
9.386755811317253e-07	3.140420e-15
9.409289808470286e-07	3.147361e-15
9.433796543309938e-07	3.156761e-15
9.466773708013918e-07	3.175586e-15
9.544805114849455e-07	3.255497e-15
9.588339212052161e-07	3.318081e-15
9.635570163492775e-07	3.387212e-15
9.694750063713760e-07	3.462885e-15
9.749058629877459e-07	3.508447e-15
9.771514646126958e-07	3.519171e-15
9.792345914058320e-07	3.526829e-15
9.813073903864642e-07	3.533633e-15
9.834451060813290e-07	3.541801e-15
9.868527467350217e-07	3.560417e-15
9.945986141847676e-07	3.638311e-15
9.988022856990171e-07	3.699908e-15
1.003449282229260e-06	3.772078e-15
1.009269612825795e-06	3.854900e-15
1.014589736248633e-06	3.907374e-15
1.017031060211811e-06	3.921966e-15
1.019226924148541e-06	3.931711e-15
1.021195686053162e-06	3.938895e-15
1.023391954806999e-06	3.947318e-15
1.026919633603201e-06	3.965907e-15
1.034888494522291e-06	4.044230e-15
1.039172324773058e-06	4.108453e-15
1.043630344591613e-06	4.181246e-15
1.049202418922685e-06	4.267355e-15
1.057312029180999e-06	4.347136e-15
1.059574359182834e-06	4.358721e-15
1.061577649132368e-06	4.366874e-15
1.063856564611765e-06	4.375791e-15
1.066485410266474e-06	4.388490e-15
1.069761598592690e-06	4.411609e-15
1.073735298593719e-06	4.452795e-15
1.077643257045287e-06	4.507681e-15
1.082084637936405e-06	4.581889e-15
1.086834484292118e-06	4.662138e-15
1.091930251204577e-06	4.737681e-15
1.097276001311668e-06	4.791155e-15
1.099609428237419e-06	4.805201e-15
1.101742230686990e-06	4.815143e-15
1.103802388169378e-06	4.823629e-15
1.105989538531348e-06	4.833780e-15
1.109434951298452e-06	4.855963e-15
1.117249954902529e-06	4.946271e-15
1.121481401878923e-06	5.017222e-15
1.126099618674724e-06	5.099359e-15
1.131903010593241e-06	5.194457e-15
1.137235494723707e-06	5.255822e-15
1.139713971625596e-06	5.273608e-15
1.141933248961063e-06	5.285631e-15
1.143947183750012e-06	5.294739e-15
1.146182297402344e-06	5.305377e-15
1.149844299458344e-06	5.328841e-15
1.157862402956263e-06	5.421918e-15
1.162119894638385e-06	5.495445e-15
1.166652112507469e-06	5.579752e-15
1.172276816317487e-06	5.677927e-15
1.180288004573900e-06	5.766782e-15
1.182544929737795e-06	5.780310e-15
1.184575008912823e-06	5.790288e-15
1.186855534498289e-06	5.801490e-15
1.189924236669409e-06	5.820544e-15
1.197478156011767e-06	5.904610e-15
1.201509409801938e-06	5.972934e-15
1.206011781839350e-06	6.059873e-15
1.211044807068227e-06	6.155846e-15
1.214466588864644e-06	6.212431e-15
1.219860605373406e-06	6.274006e-15
1.222263198141599e-06	6.291401e-15
1.224401864865697e-06	6.303504e-15
1.226511488119363e-06	6.314141e-15
1.228739334422319e-06	6.326695e-15
1.232198128936618e-06	6.353203e-15
1.240058459322466e-06	6.458140e-15
1.244320002045055e-06	6.539444e-15
1.248950003654785e-06	6.632361e-15
1.254870830230062e-06	6.741045e-15
1.260211366966076e-06	6.810146e-15
1.262638453598728e-06	6.829896e-15
1.264870735126854e-06	6.843994e-15
1.266946057089821e-06	6.855281e-15
1.269207796750661e-06	6.868429e-15
1.272771372355316e-06	6.896020e-15
1.280755017106750e-06	7.003927e-15
1.285042428162256e-06	7.088175e-15
1.289596897590062e-06	7.183451e-15
1.295355999806865e-06	7.295639e-15
1.303262700653423e-06	7.393248e-15
1.305513195650430e-06	7.408825e-15
1.307579833189160e-06	7.420904e-15
1.309866984073738e-06	7.434844e-15
1.313547586721190e-06	7.464281e-15
1.321647758557028e-06	7.577049e-15
1.325957138228840e-06	7.664777e-15
1.330484306750723e-06	7.763153e-15
1.336211952609714e-06	7.879465e-15
1.344167113939221e-06	7.982829e-15
1.346431686630357e-06	7.999465e-15
1.348513046752050e-06	8.012390e-15
1.350817201645452e-06	8.027218e-15
1.354439003606411e-06	8.057600e-15
1.362573312804605e-06	8.174977e-15
1.366934876257847e-06	8.267103e-15
1.371418650341172e-06	8.368125e-15
1.377187800313670e-06	8.489744e-15
1.385151541830806e-06	8.597612e-15
1.387421760690025e-06	8.615168e-15
1.389517174467874e-06	8.628933e-15
1.391831455337152e-06	8.644743e-15
1.395535925018934e-06	8.677600e-15
1.403674697217533e-06	8.801068e-15
1.408001771982214e-06	8.896150e-15
1.412536961982963e-06	9.001994e-15
1.418330258439477e-06	9.127963e-15
1.423687845073454e-06	9.211946e-15
1.426246610316229e-06	9.238377e-15
1.428514815561301e-06	9.256646e-15
1.430626937894832e-06	9.271249e-15
1.432944345680123e-06	9.288226e-15
1.436966078390205e-06	9.326501e-15
1.445099696834995e-06	9.459279e-15
1.449278800941921e-06	9.555325e-15
1.454022838971475e-06	9.669704e-15
1.459875722589458e-06	9.798623e-15
1.465230253545149e-06	9.882971e-15
1.467660340015899e-06	9.907793e-15
1.469927418019828e-06	9.926293e-15
1.472098210675950e-06	9.941969e-15
1.474422966482990e-06	9.960037e-15
1.477962349414678e-06	9.995955e-15
1.485975060366363e-06	1.013135e-14
1.490305546108231e-06	1.023448e-14
1.494904411295574e-06	1.034904e-14
1.500917570871357e-06	1.048611e-14
1.506280512586113e-06	1.057373e-14
1.508705621914343e-06	1.059953e-14
1.510978808659354e-06	1.061895e-14
1.513172358354847e-06	1.063564e-14
1.515511028086278e-06	1.065484e-14
1.519042938327938e-06	1.069257e-14
1.527059364958846e-06	1.083394e-14
1.531399107034050e-06	1.094108e-14
1.536009714296099e-06	1.105967e-14
1.542088761919308e-06	1.120216e-14
1.547465536868819e-06	1.129240e-14
1.549865127580081e-06	1.131863e-14
1.552141011043533e-06	1.133882e-14
1.554375518082747e-06	1.135668e-14
1.556732291760422e-06	1.137720e-14
1.560237085147633e-06	1.141695e-14
1.568239828636600e-06	1.156512e-14
1.572590183618791e-06	1.167665e-14
1.577229840036153e-06	1.179960e-14
1.583444813228355e-06	1.194831e-14
1.588910149752354e-06	1.204105e-14
1.591268674678630e-06	1.206701e-14
1.593528173906233e-06	1.208753e-14
1.596071977544180e-06	1.210896e-14
1.598423877227120e-06	1.213128e-14
1.601897603952275e-06	1.217471e-14
1.609871067811005e-06	1.233434e-14
1.614245673085820e-06	1.245191e-14
1.619005067373885e-06	1.258159e-14
1.624939717014039e-06	1.272480e-14
1.630447343056666e-06	1.281772e-14
1.632767229573525e-06	1.284318e-14
1.635011022595493e-06	1.286396e-14
1.637494581065340e-06	1.288619e-14
1.640317669622943e-06	1.291555e-14
1.647795269821186e-06	1.304139e-14
1.651712497758294e-06	1.313766e-14
1.656292939867904e-06	1.326696e-14
1.661116712995850e-06	1.340294e-14
1.665296448232086e-06	1.350737e-14
1.670591148009110e-06	1.360239e-14
1.673051970844134e-06	1.363236e-14
1.675313931327577e-06	1.365505e-14
1.677881855157703e-06	1.367886e-14
1.680210536998251e-06	1.370297e-14
1.683714209534180e-06	1.375023e-14
1.691709432480196e-06	1.392104e-14
1.696081472123639e-06	1.404595e-14
1.700844065916716e-06	1.418389e-14
1.706844966663288e-06	1.433806e-14
1.712370440069908e-06	1.443787e-14
1.714694329118624e-06	1.446550e-14
1.716959068569389e-06	1.448842e-14
1.719454131058810e-06	1.451305e-14
1.722410721260750e-06	1.454698e-14
1.729939458922474e-06	1.468566e-14
1.733841714383211e-06	1.478896e-14
1.738488868471881e-06	1.492884e-14
1.743344295204655e-06	1.507396e-14
1.747117396327148e-06	1.517378e-14
1.752450269049443e-06	1.527605e-14
1.754930982590343e-06	1.530882e-14
1.757202573858673e-06	1.533369e-14
1.759780948558143e-06	1.535992e-14
1.762151204964165e-06	1.538678e-14
1.765649501399846e-06	1.543807e-14
1.773669642148665e-06	1.562185e-14
1.778066441432098e-06	1.575547e-14
1.782839825504520e-06	1.590229e-14
1.788585207245183e-06	1.605941e-14
1.794087868429572e-06	1.616632e-14
1.796443021991063e-06	1.619694e-14
1.798727696111909e-06	1.622229e-14
1.801249515410136e-06	1.624946e-14
1.804170185618700e-06	1.628574e-14
1.811714498435685e-06	1.643375e-14
1.815627797509102e-06	1.654351e-14
1.820266309620601e-06	1.669134e-14
1.825121481482920e-06	1.684513e-14
1.828964668174702e-06	1.695315e-14
1.834277246265261e-06	1.706201e-14
1.836768470380647e-06	1.709755e-14
1.839059775073537e-06	1.712483e-14
1.841653745263132e-06	1.715367e-14
1.844082230296590e-06	1.718370e-14
1.847570395043431e-06	1.723920e-14
1.855619543606656e-06	1.743673e-14
1.860048439091596e-06	1.757961e-14
1.864832630638749e-06	1.773552e-14
1.870286227143444e-06	1.789386e-14
1.875761329085160e-06	1.800799e-14
1.878149843045340e-06	1.804187e-14
1.880453688728062e-06	1.806979e-14
1.883002855225244e-06	1.809966e-14
1.885878368277879e-06	1.813815e-14
1.893438275096756e-06	1.829553e-14
1.897364321569008e-06	1.841186e-14
1.901990118139980e-06	1.856759e-14
1.906843116587905e-06	1.873015e-14
1.910784508962514e-06	1.884761e-14
1.916074793897089e-06	1.896318e-14
1.918575639214378e-06	1.900158e-14
1.920887056550487e-06	1.903141e-14
1.923496623764331e-06	1.906299e-14
1.925984193788890e-06	1.909645e-14
1.929462381087355e-06	1.915632e-14
1.937540900894442e-06	1.936810e-14
1.942002346936860e-06	1.952056e-14
1.946798496706279e-06	1.968575e-14
1.951978630493075e-06	1.984500e-14
1.957428449074053e-06	1.996644e-14
1.959847659865636e-06	2.000367e-14
1.962170007642831e-06	2.003428e-14
1.964744309121124e-06	2.006699e-14
1.967593988859054e-06	2.010806e-14
1.975174376489248e-06	2.027559e-14
1.979110352727698e-06	2.039873e-14
1.983732053544873e-06	2.056282e-14
1.988586558240369e-06	2.073441e-14
1.992573828181170e-06	2.086002e-14
1.997878518459926e-06	2.098314e-14
2.000384907963427e-06	2.102437e-14
2.002713170001274e-06	2.105679e-14
2.005333353190503e-06	2.109121e-14
2.007899921386240e-06	2.112868e-14
2.011360225523079e-06	2.119308e-14
2.015478211792287e-06	2.129468e-14
2.019470947732042e-06	2.142012e-14
2.023973387929186e-06	2.158285e-14
2.028784818458017e-06	2.175760e-14
2.033643784369940e-06	2.191536e-14
2.039062320645969e-06	2.204412e-14
2.041514542085304e-06	2.208498e-14
2.043854457062815e-06	2.211842e-14
2.046454184581668e-06	2.215413e-14
2.049271827731366e-06	2.219769e-14
2.056873247037553e-06	2.237552e-14
2.060820401047724e-06	2.250560e-14
2.065435297524178e-06	2.267806e-14
2.070290061972846e-06	2.285882e-14
2.074342137275766e-06	2.299351e-14
2.079663699658244e-06	2.312446e-14
2.082174529851825e-06	2.316858e-14
2.084519976857911e-06	2.320371e-14
2.087150462996271e-06	2.324111e-14
2.089801166433869e-06	2.328300e-14
2.093243281069098e-06	2.335212e-14
2.097406703246275e-06	2.346218e-14
2.101388020909713e-06	2.359512e-14
2.105933905401961e-06	2.376855e-14
2.110763166811031e-06	2.395312e-14
2.115308910689445e-06	2.410858e-14
2.120697105047830e-06	2.424466e-14
2.123180176404408e-06	2.428927e-14
2.125536787788375e-06	2.432564e-14
2.128159716348739e-06	2.436449e-14
2.130962090376864e-06	2.441092e-14
2.138587520629424e-06	2.459982e-14
2.142543177769561e-06	2.473707e-14
2.147158682863919e-06	2.491839e-14
2.152016857109742e-06	2.510857e-14
2.156086093293100e-06	2.525100e-14
2.161418520270863e-06	2.538987e-14
2.163936790502884e-06	2.543709e-14
2.166299399255014e-06	2.547508e-14
2.168941491022316e-06	2.551561e-14
2.171669071765659e-06	2.556211e-14
2.179303334720172e-06	2.575484e-14
2.183275679481727e-06	2.589545e-14
2.187862172420138e-06	2.607975e-14
2.192709988495246e-06	2.627431e-14
2.196986543666616e-06	2.642801e-14
2.202349670002798e-06	2.657149e-14
2.204859213607948e-06	2.661987e-14
2.207231875079791e-06	2.665928e-14
2.209874906763683e-06	2.670138e-14
2.212685281444095e-06	2.675127e-14
2.220336921743321e-06	2.695222e-14
2.224297050901716e-06	2.709692e-14
2.228923386937425e-06	2.728780e-14
2.233789393521594e-06	2.748771e-14
2.237808768973448e-06	2.763554e-14
2.243143531187131e-06	2.778234e-14
2.245673381797448e-06	2.783292e-14
2.248052793683447e-06	2.787391e-14
2.250708119329482e-06	2.791772e-14
2.253500082445417e-06	2.796889e-14
2.261163416495138e-06	2.817538e-14
2.265129807009483e-06	2.832376e-14
2.269751721932097e-06	2.851897e-14
2.274617411624486e-06	2.872368e-14
2.278676228949759e-06	2.887669e-14
2.284020416385065e-06	2.902775e-14
2.286552160548779e-06	2.907991e-14
2.288940536930062e-06	2.912244e-14
2.291601069901231e-06	2.916794e-14
2.294438616987959e-06	2.922185e-14
2.302117526820580e-06	2.943581e-14
2.306078756769463e-06	2.958821e-14
2.310724361389857e-06	2.978930e-14
2.315602113457024e-06	2.999925e-14
2.319518113187146e-06	3.015030e-14
2.324856611555896e-06	3.030524e-14
2.327399856815321e-06	3.035935e-14
2.329795143362797e-06	3.040348e-14
2.332463683226084e-06	3.045072e-14
2.335316567458774e-06	3.050676e-14
2.343009022134469e-06	3.072742e-14
2.346970502952155e-06	3.088374e-14
2.351626499704298e-06	3.109007e-14
2.356510561851471e-06	3.130513e-14
2.360371182713913e-06	3.145749e-14
2.365737150745906e-06	3.161723e-14
2.368283129359067e-06	3.167299e-14
2.370685053639754e-06	3.171867e-14
2.373356939760271e-06	3.176764e-14
2.376260842673528e-06	3.182673e-14
2.383969559029085e-06	3.205528e-14
2.387925236938813e-06	3.221573e-14
2.392607394507464e-06	3.242823e-14
2.397505299101657e-06	3.264869e-14
2.401215043397843e-06	3.279819e-14
2.406650213258694e-06	3.296385e-14
2.409195706810198e-06	3.302113e-14
2.411600811408813e-06	3.306826e-14
2.414271030554222e-06	3.311892e-14
2.417254637031377e-06	3.318192e-14
2.424983270891801e-06	3.341941e-14
2.428928829509128e-06	3.358414e-14
2.433649992549100e-06	3.380361e-14
2.438568700539597e-06	3.402958e-14
2.444960698742328e-06	3.427229e-14
2.447614521404561e-06	3.434608e-14
2.450156399745730e-06	3.440462e-14
2.452564753950863e-06	3.445316e-14
2.455229206185164e-06	3.450555e-14
2.458345049167451e-06	3.457402e-14
2.465630117952826e-06	3.480339e-14
2.469756611656926e-06	3.497966e-14
2.474264609125897e-06	3.519341e-14
2.479369179236695e-06	3.543317e-14
2.483068419477100e-06	3.558846e-14
2.488478985478708e-06	3.576045e-14
2.491025924767399e-06	3.582074e-14
2.493449574602322e-06	3.587111e-14
2.496123482930670e-06	3.592547e-14
2.499295117805854e-06	3.599761e-14
2.506580501605937e-06	3.623435e-14
2.510716068127382e-06	3.641577e-14
2.515235579701357e-06	3.663499e-14
2.520372327474295e-06	3.688132e-14
2.526752333620020e-06	3.713410e-14
2.529401604944171e-06	3.721128e-14
2.531946615557971e-06	3.727305e-14
2.534374582942739e-06	3.732498e-14
2.537046572107060e-06	3.738118e-14
2.540325132497754e-06	3.745875e-14
2.548182683958092e-06	3.772839e-14
2.552167012462064e-06	3.791048e-14
2.556968133045256e-06	3.814968e-14
2.562066441274437e-06	3.839628e-14
2.570773687251922e-06	3.870997e-14
2.573293980388792e-06	3.877121e-14
2.575735792565632e-06	3.882433e-14
2.578378375780496e-06	3.888284e-14
2.582379146481668e-06	3.898670e-14
2.590736042608126e-06	3.930261e-14
2.595022458695315e-06	3.951299e-14
2.599845079507470e-06	3.975568e-14
2.606048648383290e-06	4.004048e-14
2.611657056935848e-06	4.023490e-14
2.614111650127366e-06	4.029704e-14
2.616602235443443e-06	4.035335e-14
2.619292575876297e-06	4.041402e-14
2.622878871972493e-06	4.050632e-14
2.630947384531848e-06	4.080651e-14
2.635059172527385e-06	4.100745e-14
2.639868922875251e-06	4.125726e-14
2.645308748251042e-06	4.152589e-14
2.653624319718277e-06	4.182295e-14
2.656112862448126e-06	4.188457e-14
2.658640232592329e-06	4.194224e-14
2.661285999505470e-06	4.200541e-14
2.664938526113899e-06	4.210979e-14
2.673352701018048e-06	4.245130e-14
2.677940156327779e-06	4.268970e-14
2.682643112437802e-06	4.293626e-14
2.688137287974404e-06	4.319722e-14
2.693707025784820e-06	4.339785e-14
2.696195769885538e-06	4.346431e-14
2.698699674642418e-06	4.352428e-14
2.701397825637545e-06	4.358912e-14
2.705140395642259e-06	4.369229e-14
2.713325098446987e-06	4.401644e-14
2.717500987360712e-06	4.423151e-14
2.722327478194541e-06	4.449202e-14
2.728013083464626e-06	4.478031e-14
2.733484756679054e-06	4.499624e-14
2.736133195695718e-06	4.507468e-14
2.738620999850254e-06	4.513852e-14
2.741432302392201e-06	4.520651e-14
2.744083308259567e-06	4.527528e-14
2.747663904466374e-06	4.538750e-14
2.751970765798637e-06	4.555776e-14
2.755997755142131e-06	4.575328e-14
2.760602412485168e-06	4.600484e-14
2.765454124307596e-06	4.626988e-14
2.769895227460792e-06	4.648934e-14
2.775342107222131e-06	4.669610e-14
2.777904237829883e-06	4.676961e-14
2.780405527738999e-06	4.683356e-14
2.783135192788655e-06	4.690245e-14
2.786550594409060e-06	4.699905e-14
2.794527551740379e-06	4.731937e-14
2.798556314557491e-06	4.753070e-14
2.803400828877257e-06	4.780387e-14
2.808633032382269e-06	4.808778e-14
2.817188518031940e-06	4.843289e-14
2.819722041550624e-06	4.850416e-14
2.822257353003399e-06	4.856946e-14
2.824940097411578e-06	4.864079e-14
2.828711074013009e-06	4.875806e-14
2.836968566514226e-06	4.912117e-14
2.841299730176202e-06	4.936296e-14
2.846158327637018e-06	4.963800e-14
2.852638097842168e-06	4.996993e-14
2.858360312375087e-06	5.019158e-14
2.860796267279486e-06	5.026182e-14
2.863399752282541e-06	5.033086e-14
2.866116837373517e-06	5.040518e-14
2.869964010058013e-06	5.052806e-14
2.878266821925613e-06	5.090230e-14
2.882599160770107e-06	5.114936e-14
2.887479490045683e-06	5.143066e-14
2.894036742407326e-06	5.177157e-14
2.899782434906137e-06	5.199714e-14
2.902210864997482e-06	5.206834e-14
2.905087116830141e-06	5.214658e-14
2.907730490516778e-06	5.222164e-14
2.911480178268492e-06	5.234671e-14
2.919733014914269e-06	5.273201e-14
2.924104947434070e-06	5.298752e-14
2.929014991357498e-06	5.327703e-14
2.934808986873884e-06	5.358630e-14
2.940453512716900e-06	5.381626e-14
2.942940460302784e-06	5.389270e-14
2.945534160159284e-06	5.396564e-14
2.948268238321049e-06	5.404466e-14
2.952435905926232e-06	5.418587e-14
2.961097133649138e-06	5.459722e-14
2.965616367493795e-06	5.486771e-14
2.970444245244773e-06	5.515840e-14
2.975628490540213e-06	5.544171e-14
2.981198961183463e-06	5.567628e-14
2.983735044559525e-06	5.575756e-14
2.986306353014018e-06	5.583230e-14
2.989056271190265e-06	5.591329e-14
2.993130016080044e-06	5.605122e-14
3.001567346971542e-06	5.645251e-14
3.005857646921089e-06	5.671083e-14
3.010759392845894e-06	5.701098e-14
3.017120466040371e-06	5.736535e-14
3.022837240727460e-06	5.760906e-14
3.025308608841028e-06	5.768858e-14
3.027940333557816e-06	5.776652e-14
3.030693163787780e-06	5.785041e-14
3.034669707244088e-06	5.799101e-14
3.043069611582606e-06	5.840523e-14
3.047420942633785e-06	5.867396e-14
3.052340195765953e-06	5.898071e-14
3.058345349264418e-06	5.932006e-14
3.064034895762590e-06	5.956644e-14
3.066522811776409e-06	5.964835e-14
3.069168023033471e-06	5.972871e-14
3.071927810021025e-06	5.981503e-14
3.075799937295916e-06	5.995526e-14
3.084140466527645e-06	6.037448e-14
3.088483922948331e-06	6.064744e-14
3.093400232272724e-06	6.095830e-14
3.100081036704841e-06	6.133864e-14
3.105874255699807e-06	6.158935e-14
3.108316661301603e-06	6.166974e-14
3.111174221996295e-06	6.175837e-14
3.113941248329147e-06	6.184873e-14
3.117596238709754e-06	6.198868e-14
3.125833384365797e-06	6.242152e-14
3.130249952200689e-06	6.270658e-14
3.135224548683554e-06	6.302907e-14
3.140351309440801e-06	6.333086e-14
3.145929634349722e-06	6.358560e-14
3.148484183714108e-06	6.367553e-14
3.151101794810192e-06	6.375978e-14
3.153880021428260e-06	6.385128e-14
3.158296872416763e-06	6.402017e-14
3.167061342988230e-06	6.448454e-14
3.171544187028589e-06	6.477960e-14
3.176471431344160e-06	6.510493e-14
3.181347534079535e-06	6.539745e-14
3.186903722498869e-06	6.565720e-14
3.189478922903321e-06	6.575046e-14
3.192095664136133e-06	6.583697e-14
3.194883488476736e-06	6.593076e-14
3.199159538434887e-06	6.609723e-14
3.207974437699966e-06	6.656944e-14
3.212549126306065e-06	6.687573e-14
3.217370800242659e-06	6.720002e-14
3.222377925948715e-06	6.750681e-14
3.227953527161905e-06	6.777371e-14
3.230530966003288e-06	6.786940e-14
3.233156810455158e-06	6.795843e-14
3.235953840065099e-06	6.805484e-14
3.240219157791751e-06	6.822468e-14
3.249055578368354e-06	6.870712e-14
3.253649776858727e-06	6.902030e-14
3.258460968701753e-06	6.934969e-14
3.263439374000259e-06	6.966045e-14
3.269015422056880e-06	6.993303e-14
3.271600206279104e-06	7.003129e-14
3.274234424389317e-06	7.012284e-14
3.277039513782395e-06	7.022195e-14
3.281321635818966e-06	7.039649e-14
3.290168261024718e-06	7.088954e-14
3.294762951755058e-06	7.120844e-14
3.299585511703341e-06	7.154443e-14
3.304508198777700e-06	7.185725e-14
3.310082020685826e-06	7.213524e-14
3.312674670552084e-06	7.223611e-14
3.315317498935652e-06	7.233022e-14
3.318130253021081e-06	7.243208e-14
3.322443169307930e-06	7.261208e-14
3.331294855784524e-06	7.311601e-14
3.335880876423709e-06	7.344005e-14
3.340725666191393e-06	7.378347e-14
3.345579485372977e-06	7.409732e-14
3.351149698258139e-06	7.438059e-14
3.353750443428697e-06	7.448412e-14
3.356402043170468e-06	7.458081e-14
3.359222257239836e-06	7.468549e-14
3.363574133913341e-06	7.487145e-14
3.372428431276159e-06	7.538649e-14
3.377000861471922e-06	7.571537e-14
3.381874304363404e-06	7.606674e-14
3.386651600754053e-06	7.638095e-14
3.392217234461780e-06	7.666944e-14
3.394826201867454e-06	7.677565e-14
3.397486706342740e-06	7.687497e-14
3.400314263600462e-06	7.698252e-14
3.404710952076628e-06	7.717488e-14
3.413566710785193e-06	7.770126e-14
3.418122480457185e-06	7.803477e-14
3.423029252257770e-06	7.839453e-14
3.427724288808660e-06	7.870853e-14
3.433284447507731e-06	7.900217e-14
3.435901743622974e-06	7.911109e-14
3.438571273465577e-06	7.921309e-14
